FG,Pos,AST,G,Player,Age,BLK,PTS,FTA,TOV,TRB,StartYr,EndYr,SalStartYr,SalEndYr,Salary,salary_cap,salary_cap_adjusted,years_of_exp,Per_salary_cap
4.1,PF,3.4,72,Gordon Hayward,28,0.3,11.5,2.6,1.5,4.5,2018,2019,2019,2020,32700690.0,101869000,101869000,8,0.3210072740480421
2.2,C,1.0,14,John Henson,28,0.8,5.6,0.7,0.9,5.1,2018,2019,2019,2020,9732396.0,101869000,101869000,6,0.0955383482708184
3.3,SF,1.5,58,Mario Hezonja,23,0.1,8.8,2.0,1.5,4.1,2018,2019,2019,2020,1737145.0,101869000,101869000,3,0.01705273439417291
7.6,SG,2.5,82,Buddy Hield,26,0.4,20.7,2.4,1.8,5.0,2018,2019,2019,2020,4861207.0,101869000,101869000,2,0.04772017983881259
2.8,PG,2.3,60,George Hill,32,0.1,7.6,1.4,0.9,2.5,2018,2019,2019,2020,10133907.0,101869000,101869000,10,0.099479792674906
1.5,SF,1.3,44,Solomon Hill,27,0.2,4.3,0.7,0.7,3.0,2018,2019,2019,2020,13290395.0,101869000,101869000,5,0.13046554889122305
2.1,PG,1.7,50,Aaron Holiday,22,0.3,5.9,1.0,0.8,1.3,2018,2019,2019,2020,2239200.0,101869000,101869000,0,0.021981171897240574
8.2,SG,7.7,67,Jrue Holiday,28,0.8,21.2,4.0,3.1,5.0,2018,2019,2019,2020,26131111.0,101869000,101869000,9,0.2565168108060352
3.7,SG,1.8,82,Justin Holiday,29,0.4,10.5,1.3,1.3,3.9,2018,2019,2019,2020,4767000.0,101869000,101869000,4,0.04679539408455958
3.4,SF,1.6,59,Rondae Hollis-Jefferson,24,0.5,8.9,3.1,1.2,5.3,2018,2019,2019,2020,2500000.0,101869000,101869000,3,0.024541322679127113
3.2,C,0.9,70,Richaun Holmes,25,1.1,8.2,2.5,0.7,4.7,2018,2019,2019,2020,4767000.0,101869000,101869000,3,0.04679539408455958
4.1,SG,1.8,72,Rodney Hood,26,0.2,11.2,2.2,0.8,2.2,2018,2019,2019,2020,5718000.0,101869000,101869000,4,0.05613091323169954
5.7,C,4.2,68,Al Horford,32,1.3,13.6,1.4,1.5,6.7,2018,2019,2019,2020,28000000.0,101869000,101869000,11,0.2748628140062237
3.0,SF,1.0,39,Danuel House,25,0.3,9.4,1.8,0.9,3.6,2018,2019,2019,2020,3540000.0,101869000,101869000,2,0.03475051291364399
4.8,C,0.4,9,Dwight Howard,33,0.4,12.8,5.3,1.8,9.2,2018,2019,2019,2020,2564753.0,101869000,101869000,14,0.02517697238610372
3.7,SG,2.9,75,Kevin Huerter,20,0.3,9.7,0.7,1.5,3.3,2018,2019,2019,2020,2636280.0,101869000,101869000,0,0.02587911926101169
2.2,SF,0.8,44,Chandler Hutchison,22,0.1,5.2,0.9,0.6,4.2,2018,2019,2019,2020,2332320.0,101869000,101869000,0,0.0228952870843927
6.3,C,1.3,74,Serge Ibaka,29,1.4,15.0,2.4,1.5,8.1,2018,2019,2019,2020,23271604.0,101869000,101869000,9,0.2284463772099461
2.2,SF,3.2,68,Andre Iguodala,35,0.8,5.7,1.0,0.8,3.7,2018,2019,2019,2020,17185185.0,101869000,101869000,14,0.16869886815419805
4.4,PF,5.7,82,Joe Ingles,31,0.2,12.1,1.5,2.4,4.0,2018,2019,2019,2020,11454546.0,101869000,101869000,4,0.11244388381156191
7.0,SF,3.0,52,Brandon Ingram,21,0.6,18.3,5.6,2.5,5.1,2018,2019,2019,2020,7265485.0,101869000,101869000,2,0.07132184472214315
9.0,PG,6.9,67,Kyrie Irving,26,0.5,23.8,3.7,2.6,5.0,2018,2019,2019,2020,31742000.0,101869000,101869000,7,0.3115962657923411
3.5,PF,1.1,75,Jonathan Isaac,21,1.3,9.6,1.8,1.0,5.5,2018,2019,2019,2020,5806440.0,101869000,101869000,1,0.056999087062796334
1.7,SF,1.1,68,Wesley Iwundu,24,0.3,5.0,1.5,0.6,2.7,2018,2019,2019,2020,1618520.0,101869000,101869000,1,0.015888248633048326
3.2,PG,1.1,61,Frank Jackson,20,0.0,8.1,1.2,0.8,2.2,2018,2019,2019,2020,1618520.0,101869000,101869000,0,0.015888248633048326
4.4,SG,2.3,79,Josh Jackson,21,0.7,11.5,2.7,2.2,4.4,2018,2019,2019,2020,7059480.0,101869000,101869000,1,0.06929959065073771
2.7,SF,1.2,81,Justin Jackson,23,0.2,7.2,1.0,0.4,2.6,2018,2019,2019,2020,3280920.0,101869000,101869000,1,0.032207246561760695
5.4,PG,4.2,82,Reggie Jackson,28,0.1,15.4,2.9,1.8,2.6,2018,2019,2019,2020,512721.0,101869000,101869000,7,0.005033140602145893
10.1,SF,8.3,55,LeBron James,34,0.6,27.4,7.6,3.6,8.5,2018,2019,2019,2020,37436858.0,101869000,101869000,15,0.3675000049082645
0.3,PF,0.1,14,Alize Johnson,22,0.2,0.9,0.6,0.0,1.4,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
3.0,PF,2.5,55,James Johnson,31,0.5,7.8,1.3,1.3,3.2,2018,2019,2019,2020,15349400.0,101869000,101869000,9,0.15067783133239748
2.6,SF,1.3,66,Stanley Johnson,22,0.2,6.9,1.0,1.2,3.3,2018,2019,2019,2020,3623000.0,101869000,101869000,3,0.035565284826591013
3.8,PG,2.9,57,Tyler Johnson,26,0.5,10.9,2.2,1.4,3.0,2018,2019,2019,2020,183115.0,101869000,101869000,4,0.0017975537209553446
2.2,C,1.2,24,Damian Jones,23,1.0,5.4,1.5,0.7,3.1,2018,2019,2019,2020,2305057.0,101869000,101869000,2,0.022627659052312284
2.7,PG,4.8,68,Tyus Jones,22,0.1,6.9,1.0,0.7,2.0,2018,2019,2019,2020,10116000.0,101869000,101869000,3,0.09930400808881995
4.1,C,2.3,69,DeAndre Jordan,30,1.1,11.0,3.8,2.2,13.1,2018,2019,2019,2020,9881598.0,101869000,101869000,10,0.09700299404136685
2.8,PG,3.9,82,Cory Joseph,27,0.3,6.5,0.5,1.0,3.4,2018,2019,2019,2020,12000000.0,101869000,101869000,7,0.11779834885981015
2.9,C,1.3,47,Frank Kaminsky,25,0.3,8.6,2.3,0.9,3.5,2018,2019,2019,2020,4767000.0,101869000,101869000,3,0.04679539408455958
5.6,C,1.7,67,Enes Kanter,26,0.4,13.7,2.9,1.8,9.8,2018,2019,2019,2020,4767000.0,101869000,101869000,7,0.04679539408455958
3.6,SG,1.8,63,Luke Kennard,22,0.2,9.7,1.0,0.9,2.9,2018,2019,2019,2020,3827160.0,101869000,101869000,1,0.03756942740185925
2.5,PF,1.0,64,Michael Kidd-Gilchrist,25,0.6,6.7,1.9,0.7,3.8,2018,2019,2019,2020,595122.0,101869000,101869000,6,0.0058420324141789945
2.5,PF,1.0,71,Maxi Kleber,27,1.1,6.8,1.0,0.8,4.6,2018,2019,2019,2020,8000000.0,101869000,101869000,1,0.07853223257320677
2.5,PG,1.8,39,Brandon Knight,27,0.1,6.8,0.9,0.8,1.5,2018,2019,2019,2020,15643750.0,101869000,101869000,6,0.1535673266646379
4.5,PF,1.1,75,Kevin Knox,19,0.3,12.8,3.0,1.5,4.5,2018,2019,2019,2020,4380120.0,101869000,101869000,0,0.0429975753173193
2.0,SG,1.1,48,Furkan Korkmaz,21,0.0,5.8,0.9,0.5,2.2,2018,2019,2019,2020,1620564.0,101869000,101869000,1,0.015908313618470782
2.3,PF,1.2,46,Luke Kornet,23,0.9,7.0,1.0,0.5,2.9,2018,2019,2019,2020,2250000.0,101869000,101869000,1,0.022087190411214402
2.9,SG-PF,1.2,70,Kyle Korver,37,0.2,8.6,1.0,0.8,2.3,2018,2019,2019,2020,2564753.0,101869000,101869000,15,0.02517697238610372
3.2,SF,0.8,63,Rodions Kurucs,20,0.4,8.5,1.5,1.2,3.9,2018,2019,2019,2020,1699236.0,101869000,101869000,0,0.016680599593595698
7.1,PF,2.5,70,Kyle Kuzma,23,0.4,18.7,3.6,1.9,5.5,2018,2019,2019,2020,1974600.0,101869000,101869000,1,0.01938371830488176
5.5,SG,2.2,79,Jeremy Lamb,26,0.4,15.3,3.3,1.0,5.5,2018,2019,2019,2020,10500000.0,101869000,101869000,6,0.10307355525233387
8.4,SG,4.5,63,Zach LaVine,23,0.4,23.7,6.0,3.4,4.7,2018,2019,2019,2020,19500000.0,101869000,101869000,4,0.1914223168971915
3.0,SF,0.7,71,Jake Layman,24,0.4,7.6,1.0,0.6,3.1,2018,2019,2019,2020,3581986.0,101869000,101869000,2,0.03516266970324632
1.6,SG,1.1,34,Courtney Lee,33,0.1,4.0,0.6,0.4,1.6,2018,2019,2019,2020,12759670.0,101869000,101869000,10,0.12525567149967115
1.8,SG,0.4,32,Damion Lee,26,0.0,4.9,0.7,0.3,2.0,2018,2019,2019,2020,842327.0,101869000,101869000,1,0.008268727483336442
4.2,C,1.1,77,Alex Len,25,0.9,11.1,2.8,1.3,5.5,2018,2019,2019,2020,4160000.0,101869000,101869000,5,0.04083676093806752
9.3,SF,3.3,60,Kawhi Leonard,27,0.4,26.6,7.1,2.0,7.3,2018,2019,2019,2020,32742000.0,101869000,101869000,7,0.321412794863992
2.2,C,1.2,61,Meyers Leonard,26,0.1,5.9,0.8,0.7,3.8,2018,2019,2019,2020,11286515.0,101869000,101869000,6,0.11079440261512334
5.2,SF,3.9,40,Caris LeVert,24,0.4,13.7,3.1,1.7,3.8,2018,2019,2019,2020,2625717.0,101869000,101869000,2,0.025775427264427844
8.5,PG,6.9,80,Damian Lillard,28,0.4,25.8,6.4,2.7,4.6,2018,2019,2019,2020,29802321.0,101869000,101869000,6,0.29255535049917053
2.7,C,1.5,80,Kevon Looney,22,0.7,6.3,1.3,0.6,5.2,2018,2019,2019,2020,4464286.0,101869000,101869000,3,0.04382379330316387
4.4,C,1.2,81,Brook Lopez,30,2.2,12.5,1.6,1.0,4.9,2018,2019,2019,2020,12093024.0,101869000,101869000,10,0.11871152166017139
4.1,C,1.2,74,Robin Lopez,30,1.1,9.5,1.7,1.3,3.9,2018,2019,2019,2020,4767000.0,101869000,101869000,10,0.04679539408455958
5.0,PF,2.2,22,Kevin Love,30,0.2,17.0,5.2,1.9,10.9,2018,2019,2019,2020,28942830.0,101869000,101869000,10,0.28411813211084824
4.7,PG,8.7,65,Kyle Lowry,32,0.5,14.2,3.0,2.8,4.8,2018,2019,2019,2020,33296296.0,101869000,101869000,12,0.32685405766229175
3.2,PF,1.4,64,Trey Lyles,23,0.4,8.5,1.8,1.1,3.8,2018,2019,2019,2020,5500000.0,101869000,101869000,3,0.053990909894079654
1.4,C,0.7,34,Ian Mahinmi,32,0.5,4.1,1.8,0.6,3.8,2018,2019,2019,2020,15450051.0,101869000,101869000,10,0.15166587479998822
1.7,C-PF,0.7,64,Thon Maker,21,0.8,5.0,1.3,0.5,3.2,2018,2019,2019,2020,3569643.0,101869000,101869000,2,0.03504150428491494
6.6,PF,1.4,52,Lauri Markkanen,21,0.6,18.7,3.8,1.6,9.0,2018,2019,2019,2020,5300400.0,101869000,101869000,1,0.05203153069137814
4.0,SF-SG,2.3,69,Wesley Matthews,32,0.2,12.2,2.4,1.3,2.5,2018,2019,2019,2020,2564753.0,101869000,101869000,9,0.02517697238610372
0.9,SG,1.0,29,Patrick McCaw,23,0.1,2.6,0.5,0.6,1.7,2018,2019,2019,2020,4000000.0,101869000,101869000,2,0.039266116286603384
8.2,SG,3.0,70,CJ McCollum,27,0.4,21.0,2.7,1.5,4.0,2018,2019,2019,2020,27556959.0,101869000,101869000,5,0.2705136891497904
2.7,SF,0.9,77,Doug McDermott,27,0.1,7.3,1.0,0.5,1.4,2018,2019,2019,2020,7333333.0,101869000,101869000,4,0.07198787658659651
5.3,C,0.7,75,JaVale McGee,31,2.0,12.0,2.0,1.4,7.5,2018,2019,2019,2020,4000000.0,101869000,101869000,10,0.039266116286603384
2.8,SG,1.7,66,Rodney McGruder,27,0.2,7.6,1.1,1.0,3.6,2018,2019,2019,2020,4807693.0,101869000,101869000,2,0.04719485810207227
1.9,SF,0.4,72,Alfonzo McKinnie,26,0.2,4.7,0.7,0.4,3.4,2018,2019,2019,2020,2391985.0,101869000,101869000,1,0.023480990291452748
1.3,SG,0.2,19,Ben McLemore,25,0.2,3.9,0.6,0.3,0.9,2018,2019,2019,2020,2028594.0,101869000,101869000,5,0.019913751975576474
2.3,SG,1.1,27,Jordan McRae,27,0.3,5.9,1.3,0.6,1.5,2018,2019,2019,2020,1254933.0,101869000,101869000,1,0.01231908627747401
2.0,PG,3.2,50,De'Anthony Melton,20,0.5,5.0,0.6,1.5,2.7,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
0.7,PF,0.4,29,Chimezie Metu,21,0.1,1.8,0.6,0.5,1.2,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
6.6,SF,4.3,77,Khris Middleton,27,0.1,18.3,3.4,2.3,6.0,2018,2019,2019,2020,30603448.0,101869000,101869000,6,0.30041963698475493
2.7,SF,2.1,69,Darius Miller,28,0.3,8.2,1.0,0.9,1.9,2018,2019,2019,2020,7250000.0,101869000,101869000,3,0.07116983576946863
1.1,SF,0.1,10,Malcolm Miller,25,0.1,3.5,0.4,0.1,0.5,2018,2019,2019,2020,1588231.0,101869000,101869000,1,0.015590915783997095
4.6,PF,2.0,70,Paul Millsap,33,0.8,12.6,3.6,1.4,7.2,2018,2019,2019,2020,30350000.0,101869000,101869000,12,0.2979316573246032
1.7,SG,0.9,20,Shake Milton,22,0.4,4.4,0.4,0.3,1.8,2018,2019,2019,2020,1445697.0,101869000,101869000,0,0.014191726629298412
8.6,SG,4.2,77,Donovan Mitchell,22,0.4,23.8,5.1,2.8,4.1,2018,2019,2019,2020,3635760.0,101869000,101869000,1,0.03569054373754528
3.1,SG,1.6,73,Malik Monk,20,0.3,8.9,1.4,1.2,1.9,2018,2019,2019,2020,4028400.0,101869000,101869000,1,0.03954490571223827
4.8,SG,1.9,53,E'Twaun Moore,29,0.2,11.9,1.1,1.1,2.4,2018,2019,2019,2020,8664928.0,101869000,101869000,7,0.08505951761576142
5.0,PF,1.5,75,Marcus Morris,29,0.3,13.9,2.3,1.2,6.1,2018,2019,2019,2020,15000000.0,101869000,101869000,7,0.1472479360747627
3.5,PF,1.4,58,Markieff Morris,29,0.4,9.4,1.6,0.9,4.6,2018,2019,2019,2020,2259887.0,101869000,101869000,7,0.022184246434145814
4.2,PG,3.6,82,Monte Morris,23,0.0,10.4,1.0,0.6,2.4,2018,2019,2019,2020,1588231.0,101869000,101869000,1,0.015590915783997095
1.8,PF,0.5,22,Johnathan Motley,23,0.1,4.6,1.8,0.7,2.3,2018,2019,2019,2020,79568.0,101869000,101869000,1,0.0007810815851731145
5.6,PG,3.9,59,Emmanuel Mudiay,22,0.3,14.8,3.2,2.4,3.3,2018,2019,2019,2020,1737145.0,101869000,101869000,3,0.01705273439417291
6.8,PG,4.8,75,Jamal Murray,21,0.4,18.2,3.0,2.1,4.2,2018,2019,2019,2020,4444746.0,101869000,101869000,2,0.04363197832510381
2.3,PF,1.2,64,Mike Muscala,27,0.6,7.0,1.3,0.8,3.8,2018,2019,2019,2020,2028594.0,101869000,101869000,5,0.019913751975576474
1.1,SF,0.9,42,Sviatoslav Mykhailiuk,21,0.0,3.2,0.5,0.5,0.9,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
1.5,SF,0.3,61,Abdel Nader,25,0.2,4.0,0.6,0.4,1.9,2018,2019,2019,2020,1618520.0,101869000,101869000,1,0.015888248633048326
3.0,PG,2.6,56,Shabazz Napier,27,0.3,9.4,2.5,1.2,1.8,2018,2019,2019,2020,1845301.0,101869000,101869000,4,0.018114450912446376
2.0,PG,2.5,37,Raul Neto,26,0.1,5.3,0.9,0.9,1.7,2018,2019,2019,2020,1737145.0,101869000,101869000,3,0.01705273439417291
1.5,PF,0.6,59,Georges Niang,25,0.1,4.0,0.4,0.4,1.5,2018,2019,2019,2020,1645357.0,101869000,101869000,2,0.01615169482374422
2.6,C,2.1,42,Joakim Noah,33,0.7,7.1,2.6,1.2,5.7,2018,2019,2019,2020,381360.0,101869000,101869000,11,0.0037436315267647667
2.1,C,0.6,77,Nerlens Noel,24,1.2,4.9,1.0,0.6,4.2,2018,2019,2019,2020,1882867.0,101869000,101869000,4,0.018483218643552013
2.2,PG,2.8,43,Frank Ntilikina,20,0.3,5.7,0.7,1.3,2.0,2018,2019,2019,2020,4855800.0,101869000,101869000,1,0.04766710186612218
2.5,SF,1.1,51,David Nwaba,26,0.3,6.5,1.7,0.6,3.2,2018,2019,2019,2020,903111.0,101869000,101869000,2,0.008865415386427667
2.0,SF,1.5,82,Royce O'Neale,25,0.3,5.2,0.5,0.9,3.5,2018,2019,2019,2020,1618520.0,101869000,101869000,1,0.015888248633048326
1.5,C,1.2,45,Kyle O'Quinn,28,0.6,3.5,0.5,0.7,2.6,2018,2019,2019,2020,2174318.0,101869000,101869000,6,0.021344255858013722
1.2,PF,0.4,56,Semi Ojeleye,24,0.1,3.3,0.7,0.3,1.5,2018,2019,2019,2020,1618520.0,101869000,101869000,1,0.015888248633048326
3.6,C,0.7,59,Jahlil Okafor,23,0.7,8.2,1.5,0.9,4.7,2018,2019,2019,2020,1702486.0,101869000,101869000,3,0.016712503313078563
2.2,PG,2.4,53,Elie Okobo,21,0.1,5.7,0.9,1.3,1.8,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
2.6,SG,1.2,74,Josh Okogie,20,0.4,7.7,2.2,0.9,2.9,2018,2019,2019,2020,2530680.0,101869000,101869000,0,0.02484249379104536
6.9,SG,5.2,36,Victor Oladipo,26,0.3,18.8,3.9,2.3,5.6,2018,2019,2019,2020,21000000.0,101869000,101869000,5,0.20614711050466775
3.3,PF,1.8,79,Kelly Olynyk,27,0.5,10.0,2.3,1.4,4.7,2018,2019,2019,2020,12667885.0,101869000,101869000,5,0.12435466137882967
4.7,SF,2.6,76,Cedi Osman,23,0.1,13.0,2.4,1.5,4.7,2018,2019,2019,2020,2907143.0,101869000,101869000,1,0.028538053774946254
5.8,PF,2.4,64,Jabari Parker,23,0.5,14.5,2.9,2.4,6.6,2018,2019,2019,2020,6500000.0,101869000,101869000,4,0.0638074389657305
1.3,PF,0.5,63,Patrick Patterson,29,0.2,3.6,0.5,0.3,2.3,2018,2019,2019,2020,2331593.0,101869000,101869000,8,0.02288815046775761
0.7,C,1.0,3,Justin Patton,21,0.0,1.7,0.7,0.0,2.0,2018,2019,2019,2020,483115.0,101869000,101869000,1,0.004742512442450599
5.2,PG,8.2,58,Chris Paul,33,0.3,15.6,3.5,2.6,4.6,2018,2019,2019,2020,38506482.0,101869000,101869000,13,0.378
2.4,PG,2.7,40,Cameron Payne,24,0.2,6.3,1.0,1.1,1.8,2018,2019,2019,2020,196288.0,101869000,101869000,3,0.0019268668584162011
4.3,PG,7.6,42,Elfrid Payton,24,0.4,10.6,1.8,2.7,5.2,2018,2019,2019,2020,8000000.0,101869000,101869000,4,0.07853223257320677
1.7,PG,1.3,3,Gary Payton II,26,0.3,3.7,0.0,0.3,0.7,2018,2019,2019,2020,1052909.0,101869000,101869000,2,0.01033591180830282
1.4,SG,1.2,18,Theo Pinson,23,0.0,4.5,1.2,1.0,2.0,2018,2019,2019,2020,1445697.0,101869000,101869000,0,0.014191726629298412
3.2,C,3.0,82,Mason Plumlee,28,0.9,7.8,2.4,1.5,6.4,2018,2019,2019,2020,14041096.0,101869000,101869000,5,0.13783482708184042
2.4,C,1.2,77,Jakob Poeltl,23,0.9,5.5,1.2,0.6,5.3,2018,2019,2019,2020,3754885.0,101869000,101869000,2,0.03685993776320569
5.3,SF,2.1,56,Otto Porter,25,0.6,13.9,1.7,1.2,5.6,2018,2019,2019,2020,27250576.0,101869000,101869000,5,0.2675060715232308
5.6,PF,1.4,50,Bobby Portis,23,0.4,14.2,1.9,1.5,8.1,2018,2019,2019,2020,15000000.0,101869000,101869000,3,0.1472479360747627
3.8,C,1.5,77,Dwight Powell,27,0.6,10.6,3.3,0.9,5.3,2018,2019,2019,2020,10259375.0,101869000,101869000,4,0.1007114529444679
3.2,SG,1.5,60,Norman Powell,25,0.2,8.6,1.3,1.1,2.3,2018,2019,2019,2020,10116576.0,101869000,101869000,3,0.09930966240956522
4.8,SF,2.1,55,Taurean Prince,24,0.3,13.5,2.1,1.8,3.6,2018,2019,2019,2020,3481985.0,101869000,101869000,2,0.03418100697955217
1.9,PG,2.0,49,Chasson Randle,25,0.1,5.5,1.3,0.9,1.1,2018,2019,2019,2020,91557.0,101869000,101869000,1,0.0008987719522131365
7.8,PF,3.1,73,Julius Randle,24,0.6,21.4,6.7,2.8,8.7,2018,2019,2019,2020,18000000.0,101869000,101869000,4,0.17669752328971522
5.8,SG,4.1,73,Josh Richardson,25,0.5,16.6,3.2,1.5,3.6,2018,2019,2019,2020,10116576.0,101869000,101869000,3,0.09930966240956522
3.1,SG,2.2,76,Austin Rivers,26,0.3,8.1,1.3,0.9,2.1,2018,2019,2019,2020,2174310.0,101869000,101869000,6,0.02134417732578115
1.2,SF,0.3,15,Duncan Robinson,24,0.0,3.3,0.4,0.3,1.3,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
1.6,SF,0.4,47,Glenn Robinson III,25,0.2,4.2,0.9,0.4,1.5,2018,2019,2019,2020,1882867.0,101869000,101869000,4,0.018483218643552013
1.3,SG,0.6,33,Jerome Robinson,21,0.1,3.4,0.3,0.4,1.2,2018,2019,2019,2020,3567720.0,101869000,101869000,0,0.03502262709951016
3.1,C,0.6,66,Mitchell Robinson,20,2.4,7.3,2.0,0.5,6.4,2018,2019,2019,2020,1559712.0,101869000,101869000,0,0.015310958191402683
3.8,PG,8.0,46,Rajon Rondo,32,0.2,9.2,0.8,2.8,5.3,2018,2019,2019,2020,2564753.0,101869000,101869000,12,0.02517697238610372
7.1,PG,4.3,51,Derrick Rose,30,0.2,18.0,3.1,1.6,2.7,2018,2019,2019,2020,7317074.0,101869000,101869000,9,0.07182826964042054
5.4,SG,1.7,81,Terrence Ross,27,0.4,15.1,1.8,1.1,3.5,2018,2019,2019,2020,12500000.0,101869000,101869000,6,0.12270661339563557
3.3,PG,2.9,79,Terry Rozier,24,0.3,9.0,1.2,0.9,3.9,2018,2019,2019,2020,19894737.0,101869000,101869000,3,0.19529726413334772
4.3,PG,6.1,68,Ricky Rubio,28,0.1,12.7,3.4,2.6,3.6,2018,2019,2019,2020,16200000.0,101869000,101869000,7,0.1590277709607437
8.1,PG,7.0,81,D'Angelo Russell,22,0.2,21.1,2.5,3.1,3.9,2018,2019,2019,2020,27285000.0,101869000,101869000,3,0.26784399571999334
5.6,C,2.9,74,Domantas Sabonis,22,0.4,14.1,3.9,2.2,9.3,2018,2019,2019,2020,3529554.0,101869000,101869000,2,0.034647969450961526
7.3,SF,1.0,4,JaKarr Sampson,25,0.8,20.0,5.3,1.0,8.0,2018,2019,2019,2020,1737145.0,101869000,101869000,2,0.01705273439417291
2.1,PF,0.8,79,Mike Scott,30,0.2,5.8,0.4,0.6,3.5,2018,2019,2019,2020,4767000.0,101869000,101869000,6,0.04679539408455958
1.4,SF,0.5,50,Thabo Sefolosha,34,0.1,3.8,0.4,0.5,2.5,2018,2019,2019,2020,2564753.0,101869000,101869000,12,0.02517697238610372
6.3,PG,3.0,82,Collin Sexton,20,0.1,16.7,3.1,2.3,2.9,2018,2019,2019,2020,4764960.0,101869000,101869000,0,0.046775368365253416
3.0,SG,1.5,79,Landry Shamet,21,0.1,9.1,1.2,0.6,1.7,2018,2019,2019,2020,1995120.0,101869000,101869000,0,0.019585153481432034
6.5,PF,3.1,80,Pascal Siakam,24,0.7,16.9,3.8,1.9,6.9,2018,2019,2019,2020,2351838.0,101869000,101869000,2,0.02308688609881318
6.8,PG,7.7,79,Ben Simmons,22,0.8,16.9,5.4,3.5,8.8,2018,2019,2019,2020,8113929.0,101869000,101869000,1,0.07965061991381088
0.0,PG,0.0,1,Kobi Simmons,21,0.0,0.0,0.0,0.0,0.0,2018,2019,2019,2020,79568.0,101869000,101869000,1,0.0007810815851731145
1.4,SG,0.7,20,Anfernee Simons,19,0.0,3.8,0.8,0.6,0.7,2018,2019,2019,2020,2149560.0,101869000,101869000,0,0.021101218231257792
3.0,SG,4.0,80,Marcus Smart,24,0.4,8.9,1.6,1.5,2.9,2018,2019,2019,2020,12553571.0,101869000,101869000,4,0.12323249467453298
2.3,SG,1.7,6,Zhaire Smith,19,0.3,6.7,1.3,1.0,2.2,2018,2019,2019,2020,3058800.0,101869000,101869000,0,0.030026799124365608
2.2,SF,0.9,74,Tony Snell,27,0.2,6.0,0.6,0.3,2.1,2018,2019,2019,2020,11392857.0,101869000,101869000,5,0.11183831194966085
2.1,PF,1.0,46,Omari Spellman,21,0.5,5.9,1.0,0.7,4.2,2018,2019,2019,2020,1897800.0,101869000,101869000,0,0.018629808872178976
1.0,PG,0.4,23,Edmond Sumner,23,0.2,2.9,1.0,0.4,1.0,2018,2019,2019,2020,2000000.0,101869000,101869000,1,0.019633058143301692
0.9,PF,0.5,21,Caleb Swanigan,21,0.0,2.0,0.4,0.9,3.0,2018,2019,2019,2020,2033160.0,101869000,101869000,1,0.019958574247317635
5.9,SF,2.1,79,Jayson Tatum,20,0.7,15.7,2.9,1.5,6.0,2018,2019,2019,2020,7830000.0,101869000,101869000,1,0.07686342263102612
4.2,PG,8.2,42,Jeff Teague,30,0.4,12.1,3.6,2.3,2.5,2018,2019,2019,2020,19000000.0,101869000,101869000,9,0.18651405236136606
2.8,SG,1.4,75,Garrett Temple,32,0.4,7.8,1.4,0.9,2.9,2018,2019,2019,2020,4767000.0,101869000,101869000,7,0.04679539408455958
2.2,C,1.0,66,Daniel Theis,26,0.6,5.7,1.2,0.5,3.4,2018,2019,2019,2020,5000000.0,101869000,101869000,1,0.049082645358254226
0.8,SG,0.3,26,Khyri Thomas,22,0.2,2.3,0.4,0.2,0.8,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
8.4,SG,2.4,78,Klay Thompson,28,0.6,21.5,2.0,1.5,3.8,2018,2019,2019,2020,32742000.0,101869000,101869000,7,0.321412794863992
4.7,C,2.0,43,Tristan Thompson,27,0.4,10.9,2.5,1.4,10.2,2018,2019,2019,2020,18539130.0,101869000,101869000,7,0.18198990860811434
0.3,SG,0.3,64,Sindarius Thornwell,24,0.1,1.0,0.5,0.3,0.7,2018,2019,2019,2020,183115.0,101869000,101869000,1,0.0017975537209553446
1.5,PF,0.7,65,Anthony Tolliver,33,0.3,5.0,0.9,0.6,2.7,2018,2019,2019,2020,434704.0,101869000,101869000,9,0.004267284453562909
8.8,C,3.4,77,Karl-Anthony Towns,23,1.6,24.4,5.8,3.1,12.4,2018,2019,2019,2020,27285000.0,101869000,101869000,3,0.26784399571999334
2.8,PG,3.9,73,Evan Turner,30,0.2,6.8,1.5,1.6,4.5,2018,2019,2019,2020,18606556.0,101869000,101869000,8,0.18265179789729946
5.1,C,1.6,74,Myles Turner,22,2.7,13.3,2.7,1.4,7.2,2018,2019,2019,2020,18000000.0,101869000,101869000,3,0.17669752328971522
0.5,PF,0.2,17,Jarred Vanderbilt,19,0.1,1.4,0.6,0.5,1.4,2018,2019,2019,2020,1416852.0,101869000,101869000,0,0.013908568848226645
3.8,PG,4.8,64,Fred VanVleet,24,0.3,11.0,1.8,1.3,2.6,2018,2019,2019,2020,9346153.0,101869000,101869000,2,0.09174678263259677
3.0,PF,1.9,68,Noah Vonleh,23,0.8,8.4,2.3,1.3,7.8,2018,2019,2019,2020,2000000.0,101869000,101869000,4,0.019633058143301692
